Name, City, State, Stars, Category, Review Count
The Taco Truck, King of Prussia, PA, 2.5, Mexican, 20
Get your Grub on, Antioch, TN, 5.0, Fast Food, 22
Golden Corral Buffet & Grill, Greenwood, IN, 2.0, American, 31
Cinder Copper & Lace, Philadelphia, PA, 3.5, Italian, 157
Bonefish Grill - Exton, Exton, PA, 3.5, American, 151
Chen's Garden, Pennsauken, NJ, 1.0, Chinese, 12
Grand Tavern, St. Louis, MO, 3.5, American, 97
El Tenampa, Boise, ID, 3.0, Mexican, 81
Los Amigos Restaurant, West Berlin, NJ, 3.5, Mexican, 67
Eureka!, Santa Barbara, CA, 4.0, American, 961
Three Kingdoms, Philadelphia, PA, 4.0, Chinese, 12
Agostino's Restaurant and Bar, Fairview Heights, IL, 4.0, Italian, 187
Alati  - Tarpon Springs, Tarpon Springs, FL, 4.0, American, 21
El Libre, New Orleans, LA, 4.5, Caribbean, 42
Captain D's, Nashville, TN, 3.0, Fast Food, 13
Georgia's Restaurant, Kenner, LA, 3.5, American, 7
Dixie Picnic, Philadelphia, PA, 4.0, American, 37
McDonald's, Bordentown, NJ, 2.5, Fast Food, 18
SweetBriar Cafe, Ambler, PA, 3.5, American, 100
Bow Thai, Tampa, FL, 4.0, Thai, 7
Opa! Time Gyros and Chopped Salads, Tucson, AZ, 4.0, Mediterranean, 8
Vittles Of Donelson, Nashville, TN, 4.0, American, 90
China Inn, Wilmington, DE, 2.5, Chinese, 7
Wingstop, Reno, NV, 3.0, American, 113
Eddy's Sports Pub, Indianapolis, IN, 2.5, American, 27
Baja Fresh, Boise, ID, 3.5, Fast Food, 24
Tikis Tacos And Beer, Kenneth City, FL, 3.5, Mexican, 15
Joe K's, Alton, IL, 4.5, American, 34
ChickeNuevo, Tucson, AZ, 3.5, Fast Food, 29
Pickles Deli, Saint Louis, MO, 4.0, American, 221
Craftsman House Gallery & Cafe, Saint Petersburg, FL, 4.0, American, 25
Peoples Choice Restaurant & Deli, Trenton, NJ, 4.0, Caribbean, 5
The Pizza Joint, Indianapolis, IN, 4.0, American, 14
Bricco Coal Fired Pizza, Westmont, NJ, 4.0, Italian, 286
The Blue Ocean, St. Louis, MO, 3.5, Japanese, 355
Ocean Prime, Indianapolis, IN, 4.0, American, 327
Fazoli's, Edwardsville, IL, 3.0, Italian, 18
Rose Tree Restaurant, Media, PA, 3.0, American, 28
Grand Buffet, Tucson, AZ, 3.0, Chinese, 38
Iron Sheet Royal Grill, Indianapolis, IN, 3.0, Chinese, 16
Ciro Forty Acres, Wilmington, DE, 3.5, Italian, 36
Paramour, Wayne, PA, 4.0, American, 181
Wendy's, New Orleans, LA, 2.5, Fast Food, 14
Alez Haitian Cuisine, Tampa, FL, 4.0, Caribbean, 44
Los Tacos Mariachis, Tampa, FL, 5.0, Mexican, 5
Puddlers Kitchen & Tap- Conshohocken Brewing, Bridgeport, PA, 4.0, American, 207
Marra's, Philadelphia, PA, 3.0, Italian, 291
McDonald's, Harrison Township, NJ, 2.0, Fast Food, 5
Pita House, Nashville, TN, 4.5, Mediterranean, 23
The Hot Spot Latin Grill, Camden, NJ, 4.5, American, 8
Mr China, Trenton, NJ, 4.0, Chinese, 5
The Pourhouse Tap Room & Sports Bar, Pottstown, PA, 3.5, American, 19
Jersey Mike's Subs, Wesley Chapel, FL, 3.5, Fast Food, 39
Iron Hill Brewery & Restaurant, Abington Township, PA, 4.0, American, 223
Le Meritage, New Orleans, LA, 4.5, American, 27
Oscar's Taco Shop, Mt. Juliet, TN, 4.0, Mexican, 23
Starkey Pizza, Largo, FL, 4.0, Italian, 38
Birrieria Y Taqueria Arandas, Nashville, TN, 5.0, Mexican, 21
Domino's Pizza, Mount Juliet, TN, 2.0, Italian, 6
Royal Thai Restaurant, Nashville, TN, 2.5, Thai, 119
Honey Baked Ham Company, New Orleans, LA, 3.5, American, 16
The StoneRose Restaurant, Conshohocken, PA, 4.0, American, 385
Joe's Place, Nashville, TN, 3.0, American, 15
McDonald's, Sun City Center, FL, 2.5, Fast Food, 14
Burger King, Saint Louis, MO, 2.0, Fast Food, 16
The Old School Nashville, Nashville, TN, 4.0, American, 136
Old Country Buffet, Newark, DE, 3.5, American, 40
Uno Pizzeria & Grill, Southport, IN, 3.5, American, 75
Arby's, Marcus Hook, PA, 3.0, Fast Food, 11
DaVinci's Pizza & Pasta, Mount Ephraim, NJ, 3.0, Italian, 30
The Firkin Tavern, Ewing, NJ, 3.5, American, 123
Nobu Hibachi Sushi, Mount Juliet, TN, 2.5, Japanese, 103
Pizza Hut, Tampa, FL, 3.0, Italian, 18
Native Grill & Wings, Oro Valley, AZ, 3.0, American, 77
Stables, Indianapolis, IN, 4.5, American, 5
Xtreme Tacos Food Truck, Tampa, FL, 4.5, Mexican, 73
Señor Tequila Mexican Grill, Tampa, FL, 3.5, Mexican, 161
Chifa, Philadelphia, PA, 4.0, Chinese, 444
Hooters, Indianapolis, IN, 2.5, American, 101
Wing Hing Chinese Restaurant, Brookhaven, PA, 2.5, Chinese, 39
Trillium, Boise, ID, 4.5, American, 154
Fanci Freez, Meridian, ID, 3.0, Fast Food, 86
La Hacienda, Franklin, TN, 2.5, Fast Food, 54
82 Degrees, St. Pete Beach, FL, 4.5, Mexican, 75
Blue Coast Burrito, Nashville, TN, 3.5, Mexican, 79
Roberto's Taco Shop, Reno, NV, 3.0, Mexican, 333
Hibachi San, Tucson, AZ, 2.5, Japanese, 5
Wendy's, W.Chester, PA, 3.0, Fast Food, 5
Thai Sa-Moot, Tampa, FL, 4.0, Thai, 93
Dmitri's, Philadelphia, PA, 3.5, Mediterranean, 151
Las Trojes Express, Reno, NV, 3.5, Mexican, 6
Slider Station, Indianapolis, IN, 3.5, Fast Food, 7
101 Beer Kitchen, Fishers, IN, 4.5, American, 214
Chipotle Mexican Grill, Langhorne, PA, 1.5, Fast Food, 7
Barracuda, New Orleans, LA, 4.5, Mexican, 19
El Café, Philadelphia, PA, 4.5, Mexican, 11
Hyderabad House, Indianapolis, IN, 3.5, Fast Food, 129
The Brown Boxer Pub & Grille, Clearwater, FL, 3.0, American, 11
Barefoot Contessa, Tucson, AZ, 3.5, Italian, 5
Spitale's Deli & Catering, Metairie, LA, 4.5, American, 53
Pho City, Williamstown, NJ, 4.0, Vietnamese, 97
Luigis Pizza Fresca, Marlton, NJ, 3.5, Italian, 98
Applebee's Grill + Bar, New Orleans, LA, 2.0, Fast Food, 64
Mariachi's, Millstadt, IL, 4.0, Mexican, 16
Arriba Sub of the Border Taqueria, Reno, NV, 4.5, Mexican, 9
Chick-fil-A, Deptford, NJ, 3.0, Fast Food, 10
Steak ’n Shake, Indianapolis, IN, 1.5, Fast Food, 67
NY Times Square Pizzeria, Tampa, FL, 4.0, Italian, 46
Hector's Mexican Food, Pinecrest West Park, FL, 4.5, Mexican, 9
Jimmy John's, Smyrna, TN, 1.5, Fast Food, 5
B B Magee's Tavern, Hudson, FL, 4.0, American, 5
DeLosa's Pizza & Italian Restaurant, Largo, FL, 3.5, Italian, 55
IHOP, Saint Louis, MO, 2.0, American, 28
Wawa, Tampa, FL, 3.0, Fast Food, 8
Casablanca Restaurant, Metairie, LA, 4.0, Mediterranean, 69
Dairy Queen Grill & Chill, Saint Louis, MO, 2.5, Fast Food, 20
Chow284, Feasterville, PA, 3.5, American, 39
Adobo Alley, Wilmington, DE, 4.5, American, 39
Maikel's Kitchen, Tampa, FL, 3.0, American, 28
Fortune Cookie, Merchantville, NJ, 3.5, Chinese, 12
Pei Wei, Brentwood, TN, 2.5, Chinese, 115
Subway, Tucson, AZ, 4.0, Fast Food, 6
Coyote Crossing, Conshohocken, PA, 3.0, Mexican, 489
Chick-fil-A, Clearwater, FL, 4.0, Fast Food, 81
TGI Fridays, Avon, IN, 2.5, American, 7
El Vago Mexican Restaurant , Schwenksville, PA, 4.0, Mexican, 10
Italian Bistro, Philadelphia, PA, 2.0, Italian, 15
Park Place, Jenkintown, PA, 4.0, American, 17
Bangkok City, Voorhees, NJ, 4.0, Thai, 130
Madam Lu, Santa Barbara, CA, 3.5, Chinese, 136
Beef 'O' Brady's, Valrico, FL, 3.0, American, 36
Bona Cucina, Upper Darby, PA, 4.0, Italian, 89
Veronica's Restaurant, Haddonfield, NJ, 3.5, Mediterranean, 6
Tomato Joes Pizzeria, Tampa, FL, 4.5, Italian, 85
Pie Pizza & Pastas, New Orleans, LA, 3.0, Italian, 108
Bella Maria's Pizzeria, Flourtown, PA, 3.5, Italian, 51
Subway, Arnold, MO, 2.0, Fast Food, 5
Eleventwenty Cafe Bistro, Tampa, FL, 4.5, American, 5
Ambrosia, Indianapolis, IN, 3.5, Italian, 42
Captain D's, Nashville, TN, 4.0, Fast Food, 10
Goody Goody Diner, Saint Louis, MO, 4.5, American, 199
Chicken Salad Chick, Edwardsville, IL, 4.0, American, 22
Thai Basil II, Largo, FL, 4.0, Thai, 85
Taco Time, Boise, ID, 3.5, Mexican, 16
Ikigai Sushi Bowls and Wraps, Saint Petersburg, FL, 4.5, Japanese, 71
Calacas Mexican Cuisine, Nashville, TN, 4.5, Mexican, 25
Michi Ramen, Tampa, FL, 4.5, Japanese, 148
Shoney's Restaurants, Gretna, LA, 3.0, American, 30
Spirit of Philadelphia, Philadelphia, PA, 3.0, American, 165
La Lechonera, Tampa, FL, 4.0, Caribbean, 133
C J Wok, Drexel Hill, PA, 3.0, Chinese, 46
Bob Evans, Bensalem, PA, 3.0, American, 40
Good Fortune Buffet, St. Petersburg, FL, 2.0, Chinese, 21
Backfin Blue Cafe, Gulfport, FL, 4.0, American, 95
Wildhorse Saloon, Nashville, TN, 3.5, American, 559
American Falafel, University City, MO, 4.5, Mediterranean, 65
Toby Keith's, Tucson, AZ, 2.5, American, 50
Zukku Sushi - Tampa, Tampa, FL, 4.0, Japanese, 156
First Watch, Tucson, AZ, 4.5, American, 226
Subway, Metairie, LA, 3.5, Fast Food, 8
Nubia Philly Steak & Pizza, Tampa, FL, 3.5, American, 16
Mickey Quinns Crafthouse and Eatery, Largo, FL, 4.5, Mexican, 9
Maliwan, Philadelphia, PA, 5.0, Thai, 28
Pho Saigon Vietnamese Restaurant, Port Richey, FL, 4.0, Vietnamese, 125
Fresco Tortilla, Philadelphia, PA, 3.5, Mexican, 10
China Wok, Gallatin, TN, 3.0, Chinese, 14
The Whitman Diner, Turnersville, NJ, 3.0, American, 93
Pepe's Mexican Restaurant, Goleta, CA, 3.5, Mexican, 198
Down The Hatch, New Orleans, LA, 3.0, American, 222
The Rusty Lyon, Dunedin, FL, 4.0, American, 146
Pietro's Pizza, Wayne, PA, 3.5, Italian, 120
SouthHouse, Philadelphia, PA, 4.5, American, 158
Arby's, Mount Holly, NJ, 2.5, Fast Food, 5
Taco Bell, Riverview, FL, 2.5, Fast Food, 22
Popeyes Louisiana Kitchen, Lawnside, NJ, 2.0, Fast Food, 21
La Catrina, St. Louis, MO, 4.0, Mexican, 171
Yet Bun Chop Suey, Saint Louis, MO, 4.0, Chinese, 5
Haru, Reno, NV, 4.0, Japanese, 202
Three B's Burger & Wine Bar, Metairie, LA, 4.0, American, 37
John's Roast Pork, Philadelphia, PA, 4.5, American, 1564
Nola Nica - New Orleans, New Orleans, LA, 4.5, American, 14
Volcano Japanese Steakhouse, Fishers, IN, 2.5, Japanese, 14
Italian Pie, New Orleans, LA, 2.0, Italian, 15
Wendy's, Indianapolis, IN, 1.5, Fast Food, 28
Prospector's Grille & Saloon, Mount Laurel, NJ, 3.0, American, 262
Historic Piper Tavern, Pipersville, PA, 4.0, American, 64
McDonald's, Gallatin, TN, 2.0, Fast Food, 19
Chikuyo Tei, Hermitage, TN, 4.0, Japanese, 111
Philadelphia Bar & Restaurant, Philadelphia, PA, 3.5, American, 87
El Metate Auténtico Mexicán Restaurant, Nashville, TN, 4.0, Mexican, 101
Ari's Restaurant, Saint Louis, MO, 3.5, Italian, 53
B's Island Kitchen, Tampa, FL, 4.5, Caribbean, 17
China Royal, Philadelphia, PA, 2.5, Chinese, 17
Freshii, Palm Harbor, FL, 4.0, Fast Food, 46
California Pizza Kitchen at Santa Barbara, Santa Barbara, CA, 3.0, American, 193
China Wok, Sparks, NV, 2.5, Chinese, 38
Dex & Syd's, Philadelphia, PA, 4.0, Cajun/Creole, 33
China Express, Trenton, NJ, 4.0, Chinese, 6
Hacienda Del Sol, Mount Juliet, TN, 2.0, Mexican, 14
Carmine's Creole Cafe, Bryn Mawr, PA, 3.5, Cajun/Creole, 6
MacDill Express Grill, Tampa, FL, 4.0, Mediterranean, 5
Subway, Tampa, FL, 2.0, Fast Food, 8
China Wok, Norristown, PA, 4.5, Chinese, 187
Drunk Crab, Philadelphia, PA, 4.5, Japanese, 18
Feelings Marigny Cafe, Bar & Courtyard Lounge, New Orleans, LA, 4.0, Cajun/Creole, 109
Levant Mediterranean Restaurant & Cafe, Nashville, TN, 2.5, Mediterranean, 23
La Casa Della Pasta, Tampa, FL, 3.5, Italian, 9
Black Rabbit, Nashville, TN, 4.0, American, 176
Saigon Main Vietnamese Cuisine, Lansdale, PA, 3.5, Vietnamese, 38
Smashburger, Metairie, LA, 2.5, Fast Food, 27
The Eastern Peak - North Gulch, Nashville, TN, 4.0, Thai, 143
Taco Bell, Bellevue, TN, 3.0, Fast Food, 17
Little Greek, Apollo Beach, FL, 3.5, Fast Food, 46
Dickey's Barbecue Pit, Reno, NV, 3.0, American, 169
Kountry Kitchen Restaurant, Elmer, NJ, 3.5, Italian, 38
Anthony's Boise, Boise, ID, 4.0, American, 43
Happy Lamb Hot Pot, Philadelphia, PA, 4.0, Chinese, 169
Toups Meatery, New Orleans, LA, 4.0, Cajun/Creole, 601
Bob Evans, Greenwood, IN, 2.5, American, 28
Beef 'O' Brady's, Lithia, FL, 2.5, American, 26
Tin Can Tavern And Grille, Saint Louis, MO, 3.5, American, 30
Kung Fu Dim Sum, Havertown, PA, 4.0, Chinese, 115
Pastiche Modern Eatery, Tucson, AZ, 3.5, American, 313
Peachtree Grill, Nashville, TN, 5.0, Mediterranean, 71
Waffle House, Indianapolis, IN, 3.5, American, 42
Water Street, Saint Louis, MO, 4.0, American, 133
Country Folks, Tucson, AZ, 2.5, American, 6
The Great Western Diner, Indianapolis, IN, 3.0, American, 9
Whataburger, Tucson, AZ, 3.5, Fast Food, 39
San Marco Pasta, Downingtown, PA, 5.0, Italian, 14
Koto Sushi Bar, Nashville, TN, 3.5, Japanese, 109
Marias Pizza & Pasta, Hockessin, DE, 4.0, Italian, 12
Rosy's Taco Bar, Philadelphia, PA, 4.0, Mexican, 282
Hummus Fresh, Reno, NV, 3.5, Mediterranean, 130
Vui's Kitchen, Nashville, TN, 4.0, Vietnamese, 153
Isaros Market & Juice Bar, Indianapolis, IN, 5.0, Mexican, 66
Pizza Hut, Saint Petersburg, FL, 1.5, Italian, 11
Pastaria, Clayton, MO, 4.0, Italian, 965
The Off Track Saloon, Saint Louis, MO, 4.5, American, 12
Stix Asian Eatery, Philadelphia, PA, 4.0, Chinese, 18
Louis Pappas Fresh Greek, Clearwater, FL, 3.5, American, 75
Jack In The Box, Tucson, AZ, 1.5, Fast Food, 17
Waldo's Chicken & Beer, Franklin, TN, 4.0, American, 54
BTO Self Serve Yogurt, Tucson, AZ, 3.5, Fast Food, 10
Passariello's Pizzeria And Italian kitchen, Haddonfield, NJ, 3.5, Italian, 59
Jack in the Box, Florissant, MO, 2.0, Fast Food, 11
eDESIa, Nashville, TN, 4.5, Italian, 46
Ellsworth Cafe, Saint Louis, MO, 3.5, Chinese, 16
Wendy's, Exton, PA, 1.5, Fast Food, 12
Sonic Drive-In, Port Richey, FL, 2.5, Fast Food, 25
China Max, Atco, NJ, 4.0, Chinese, 17
Los Olivos, Tucson, AZ, 4.5, Italian, 176
Jalapeno Mexican Cuisine, Belle Chasse, LA, 3.5, Mexican, 19
Elevation Burger, Collegeville, PA, 3.5, American, 169
Shady Jack's Saloon, Saint Louis, MO, 4.0, American, 29
Nino Gervasi's Italian Restaurant & Bar, Paulsboro, NJ, 4.0, Italian, 21
Royal Sun Restaurant & Bar, Tucson, AZ, 4.0, American, 73
China Dragon, Indianapolis, IN, 4.0, Chinese, 47
Burger King, Lutz, FL, 1.5, Fast Food, 33
China Panda, Franklin, TN, 2.5, Chinese, 40
Sarita's Pollos Charbroiled Cuisine, Indianapolis, IN, 4.0, Mexican, 5
Old School Bar and Grill, Tampa, FL, 4.5, American, 36
Hoaglin to Go Cafe & Market, Indianapolis, IN, 3.5, American, 186
The House, Mooresville, IN, 4.5, American, 13
Jimmy John's, Manchester, MO, 1.5, Fast Food, 29
Rodolfos Taco Shop, Tucson, AZ, 2.5, Mexican, 12
Taco Del Mar, Reno, NV, 2.5, Mexican, 24
Sushi Pier Midtown, Reno, NV, 3.0, Japanese, 569
Aye Caramba, Pottstown, PA, 4.5, Mexican, 16
Square One Brewery & Distillery, Saint Louis, MO, 4.0, American, 658
El Paso Mexican Restaurant, Oldsmar, FL, 3.5, Mexican, 53
KFC, La Vergne, TN, 2.0, Fast Food, 19
Taco Bell, Mount Ephraim, NJ, 2.5, Fast Food, 20
Subway, Greenwood, IN, 3.0, Fast Food, 8
The Piper Pub & Grill, Boise, ID, 3.0, American, 84
Hiro - Sushi & Modern Japanese Izakaya, Saint Louis, MO, 3.5, Japanese, 18
Popeyes Louisiana Kitchen, Trenton, NJ, 3.0, Fast Food, 14
State & Lemp, Boise, ID, 4.5, American, 82
Old Roman Pizza, Bensalem, PA, 3.5, Italian, 26
The Blue Bistro at the Tampa Westshore Marriott, Tampa, FL, 3.5, American, 31
Mei's Chinese Restaurant, Willow Grove, PA, 3.5, Chinese, 19
Besa Grill, Clearwater, FL, 3.5, Mexican, 144
Carollo's Little Italy, Moorestown, NJ, 4.5, Italian, 103
Odi's Mediterranean Kitchen, St. Pete Beach, FL, 4.5, Mediterranean, 109
Lola Restaurant and Bar, New Hope, PA, 3.5, American, 29
Zio Gio, Levittown, PA, 4.0, Italian, 91
McDonald's, Gallatin, TN, 2.0, Fast Food, 18
Flaming Basil, Philadelphia, PA, 4.0, Thai, 12
Miss Winnie's, West Chester, PA, 4.5, Caribbean, 53
Hina Hot, Marrero, LA, 3.0, Chinese, 26
Eighteen76, Saint Louis, MO, 2.0, American, 70
Maggiano's Little Italy, Saint Louis, MO, 3.5, Italian, 393
Pho Ga Thanh Thanh, Philadelphia, PA, 4.5, Vietnamese, 30
Cafe Scalessas, Wilmington, DE, 3.5, Italian, 7
Manhattan Bagel, Richboro, PA, 4.0, American, 12
Marco's Restaurant, Pennsauken Township, NJ, 3.5, American, 12
Sushi House, Jenkintown, PA, 3.0, Japanese, 106
Nevada Taco Shop, Reno, NV, 4.0, Mexican, 6
Thida Thai, Smyrna, TN, 4.0, Thai, 301
Panda Express, Brandon, FL, 2.5, Chinese, 24
Pei Wei, Philadelphia, PA, 2.5, Chinese, 144
John Henry's Pub, Ardmore, PA, 3.5, American, 74
Friendly's, Morrisville, PA, 2.5, American, 15
Santa Fe Mexican Grill, Largo, FL, 3.5, Mexican, 206
Cafe Liberty Coffee & Bistro, Lutz, FL, 3.0, American, 90
McDonald's, St. Louis, MO, 1.5, Fast Food, 79
Candelaria's Cafe Shop, Reno, NV, 4.0, Mexican, 33
Blue Coast Burrito, Nashville, TN, 2.5, Mexican, 60
Subway, New Orleans, LA, 2.0, Fast Food, 14
Philly Pretzel Factory, Springfield, PA, 3.0, Fast Food, 25
Wendy's, Indianapolis, IN, 2.0, Fast Food, 9
Bodega, Saint Petersburg, FL, 4.5, American, 1772
Dairy Queen, Tucson, AZ, 2.5, Fast Food, 28
Sahara Grill, Philadelphia, PA, 4.0, Mediterranean, 322
Dairy Queen Grill & Chill, Webster Groves, MO, 3.0, Fast Food, 29
Flanagans Irish Pub, Dunedin, FL, 3.5, American, 119
East Coast Wings & Grill, Philadelphia, PA, 3.5, Fast Food, 112
San Miguel, New Port Richey, FL, 4.5, Mexican, 52
El Sitio - Grill & Café, Collingswood, NJ, 3.5, American, 204
Laser Tag & Games, Metairie, LA, 4.0, American, 37
El Gato Negro, New Orleans, LA, 3.5, Mexican, 256
Pizza Hut, Philadelphia, PA, 1.5, Italian, 22
The Post Sports Bar & Grill - Maplewood, Maplewood, MO, 3.5, American, 238
Red Robin Gourmet Burgers and Brews, Indianapolis, IN, 3.0, American, 124
Mac's Grog N Groc, Santa Barbara, CA, 4.0, Mexican, 5
The Grill At Quail Corners, Reno, NV, 4.0, American, 256
Park Place Café and Restaurant, Merchantville, NJ, 4.5, American, 83
Shiloh Valley Grill, O Fallon, IL, 4.5, American, 5
Noodles & Company, Nashville, TN, 3.0, Chinese, 143
Micholula, Indianapolis, IN, 3.5, Mexican, 5
NashHouse Southern Spoon and Saloon, Nashville, TN, 3.5, American, 226
TapHouse Grill, Tucson, AZ, 3.5, American, 13
Zen Bistro Grill + Sushi, Tampa, FL, 3.5, American, 163
Piccolissimo Italian Grille, Columbus, NJ, 3.0, Italian, 42
Panda Express, Tampa, FL, 2.5, Chinese, 7
Boston Market, Indianapolis, IN, 2.5, American, 21
Lynda Lou's, Bridgeton, MO, 3.0, American, 10
Moe's Southwest Grill, Zionsville, IN, 4.0, Mexican, 23
Appalachian Brewing Co., Collegeville, PA, 3.5, American, 154
JJ Asian Cuisine, Harleysville, PA, 3.5, Chinese, 49
McDonald's, Marlton, NJ, 4.0, Fast Food, 9
QDOBA Mexican Eats, Philadelphia, PA, 3.0, Fast Food, 93
Sam's To Go, Santa Barbara, CA, 4.5, American, 87
Pachamama Rotisserie Chicken, wilmington, DE, 4.0, Mexican, 61
Yellow Springs Inn, Chester Springs, PA, 4.0, American, 9
Applebee's Grill + Bar, North Wales, PA, 3.0, American, 44
Eagleville Tavern, Eagleville, PA, 3.5, American, 19
Chipotle Mexican Grill, Sicklerville, NJ, 2.5, Fast Food, 66
QT Vietnamese Sandwich, Philadelphia, PA, 4.0, Vietnamese, 6
Kais, New Orleans, LA, 4.5, Japanese, 14
Cappy's Pizza, Tampa, FL, 4.0, Italian, 136
Barone's How U Doin' Deli & Grocery, Philadelphia, PA, 5.0, Italian, 11
1933 Pub & Grill, Clearwater, FL, 4.0, American, 174
Stella Of New Hope, New Hope, PA, 4.0, American, 181
Good Dog Bar, Philadelphia, PA, 4.0, American, 1279
TGI Fridays, Turnersville, NJ, 2.5, American, 60
Waffle House, Saint Louis, MO, 3.5, Fast Food, 16
El Stuffed Pepper, Nashville, TN, 3.5, Mexican, 55
Mann's Grille, Indianapolis, IN, 4.0, American, 142
Chick-fil-A, Indianapolis, IN, 4.0, Fast Food, 34
Port of Subs, Reno, NV, 3.0, American, 36
West Place Chinese Restaurant, Indianapolis, IN, 3.5, Chinese, 20
Hotel Congress, Tucson, AZ, 4.0, American, 378
Thai Coconut and Sushi, Clearwater, FL, 3.5, Thai, 161
Xin Xing House, Philadelphia, PA, 4.0, Chinese, 5
Kabuki Sushi, Philadelphia, PA, 4.0, Japanese, 400
Nada, Indianapolis, IN, 4.5, Mexican, 1619
Mojito Restaurant & Lounge, Tampa, FL, 2.5, American, 34
Rayaki - Philadelphia, Philadelphia, PA, 4.0, Japanese, 37
Wet Willie's, Tampa, FL, 3.5, American, 110
Wokano, Philadelphia, PA, 3.0, Chinese, 133
Hideaway Bar & Grill, Meridian, ID, 2.0, American, 99
Montagnaro's Pizza Restaurant, Voorhees, NJ, 2.0, Italian, 18
Adelitas, Arabi, LA, 3.5, Mexican, 8
Green Hills Grille, Nashville, TN, 4.0, American, 227
Las Lomas Restaurant, Philadelphia, PA, 4.0, Mexican, 10
Jalapeños Grill, Haddonfield, NJ, 2.5, Mexican, 15
Truc Lam, Saint Louis, MO, 4.5, Vietnamese, 170
Ralston's Drafthouse, Indianapolis, IN, 4.0, American, 475
Cracker Barrel Old Country Store, Franklin, TN, 2.5, American, 61
Vincenzo's Ristorante, Clearwater, FL, 3.0, American, 8
Salem Gyro & Submarine, Tampa, FL, 3.0, American, 23
White Castle, Florissant, MO, 3.0, Fast Food, 13
Sonic Drive-In, Garden City, ID, 2.5, Fast Food, 12
El Cabrito, Nashville, TN, 3.0, Mexican, 11
China Star of Tucson, Tucson, AZ, 2.5, Chinese, 19
707 Restaurant & Bar, Philadelphia, PA, 3.5, American, 11
Pho, Reno, NV, 3.5, Vietnamese, 353
Fazoli's, Indianapolis, IN, 4.0, Italian, 8
Pizza Hut, Royersford, PA, 2.0, Italian, 16
Currito Burritos Without Borders, Philadelphia, PA, 3.0, Fast Food, 15
Vino Villa, Greenwood, IN, 4.0, American, 133
Chili's, Smyrna, TN, 2.0, American, 82
Pronto, Exton, PA, 3.5, Italian, 21
Sicilian Pizza and Pasta, Brentwood, TN, 3.5, Italian, 113
Dynasty Hibachi Grill & Buffet, Springfield, PA, 3.0, Chinese, 40
Bonefish Grill, North Wales, PA, 3.5, American, 112
Ragin Cajun Piano Bar, Alton, IL, 3.5, Cajun/Creole, 27
Guthries, Tampa, FL, 4.5, Fast Food, 76
Bleu Sushi, Philadelphia, PA, 4.5, Japanese, 938
Voltage Lounge, Philadelphia, PA, 3.0, American, 44
Pop-To-Go, Nashville, TN, 3.5, Japanese, 22
QuikTrip, Tucson, AZ, 3.5, Fast Food, 13
El Mirasol Bakery, Plant City, FL, 4.0, Mexican, 22
The Eagle, Indianapolis, IN, 4.5, American, 2233
Tepeyac Taquitos, Santa Barbara, CA, 3.5, Mexican, 6
Super Wok, Levittown, PA, 3.5, Chinese, 27
PF Chang's, Tampa, FL, 3.5, Chinese, 100
Shana’s Wild Fig, Blackwood, NJ, 4.5, American, 14
Gatsby's Restaurant, St. Petersburg, FL, 2.0, American, 16
Cajun Kitchen Cafe, Goleta, CA, 4.0, Cajun/Creole, 561
Wendy's, Indianapolis, IN, 1.0, Fast Food, 5
The Tiki Bar, Gulfport, FL, 3.5, Mexican, 15
Rock N Rebel Saloon and Grille, Hatfield, PA, 4.0, American, 22
The Dancing Crab, Spring Hill, FL, 3.5, Cajun/Creole, 18
Bink's Bar and Grill, Springfield, TN, 4.5, American, 8
El Agavero, Nashville, TN, 4.0, Mexican, 112
Lenore's Nifty 50's Cafe, Largo, FL, 3.5, American, 11
Better Byrd, St. Petersburg, FL, 4.0, Mexican, 344
Mr Bill's II, Cherry Hill, NJ, 1.5, American, 6
